# SIMULACION DE COLISIONES MULTIPLES
# tiempo  id  x  y  velX  velY  masa
#--------------------------------------------------
124.5  0  570.81  241.262  6.70243  1.11022e-15  37
124.5  1  433.941  156.926  -42.4264  -21.582  20
124.6  0  571.48  241.164  6.70243  -0.981  37
124.6  1  429.698  154.67  -42.4264  -22.563  20
124.7  0  572.15  240.968  6.70243  -1.962  37
124.7  1  425.456  152.315  -42.4264  -23.544  20
124.8  0  572.82  240.674  6.70243  -2.943  37
124.8  1  421.213  149.863  -42.4264  -24.525  20
124.9  0  573.491  240.281  6.70243  -3.924  37
124.9  1  416.971  147.312  -42.4264  -25.506  20
125  0  574.161  239.791  6.70243  -4.905  37
125  1  412.728  144.664  -42.4264  -26.487  20
125.1  0  574.831  239.202  6.70243  -5.886  37
125.1  1  408.485  141.917  -42.4264  -27.468  20
125.2  0  575.501  238.516  6.70243  -6.867  37
125.2  1  404.243  139.072  -42.4264  -28.449  20
125.3  0  576.172  237.731  6.70243  -7.848  37
125.3  1  400  136.129  -42.4264  -29.43  20
125.4  0  576.842  236.848  6.70243  -8.829  37
125.4  1  395.757  133.088  -42.4264  -30.411  20
125.5  0  577.512  235.867  6.70243  -9.81  37
125.5  1  391.515  129.949  -42.4264  -31.392  20
125.6  0  578.182  234.788  6.70243  -10.791  37
125.6  1  387.272  126.711  -42.4264  -32.373  20
125.7  0  578.852  233.611  6.70243  -11.772  37
125.7  1  383.029  123.376  -42.4264  -33.354  20
125.8  0  579.523  232.335  6.70243  -12.753  37
125.8  1  378.787  119.942  -42.4264  -34.335  20
125.9  0  580.193  230.962  6.70243  -13.734  37
125.9  1  374.544  116.411  -42.4264  -35.316  20
126  0  580.863  229.49  6.70243  -14.715  37
126  1  370.302  112.781  -42.4264  -36.297  20
126.1  0  581.533  227.921  6.70243  -15.696  37
126.1  1  366.059  109.053  -42.4264  -37.278  20
126.2  0  582.204  226.253  6.70243  -16.677  37
126.2  1  361.816  105.227  -42.4264  -38.259  20
126.3  0  582.874  224.487  6.70243  -17.658  37
126.3  1  357.574  101.303  -42.4264  -39.24  20
126.4  0  583.544  222.623  6.70243  -18.639  37
126.4  1  353.331  97.2813  -42.4264  -40.221  20
126.5  0  584.214  220.661  6.70243  -19.62  37
126.5  1  349.088  93.1611  -42.4264  -41.202  20
126.6  0  584.885  218.601  6.70243  -20.601  37
126.6  1  344.846  88.9428  -42.4264  -42.183  20
126.7  0  585.555  216.443  6.70243  -21.582  37
126.7  1  340.603  84.6264  -42.4264  -43.164  20
126.8  0  586.225  214.187  6.70243  -22.563  37
126.8  1  336.36  80.2119  -42.4264  -44.145  20
126.9  0  586.895  211.832  6.70243  -23.544  37
126.9  1  332.118  75.6993  -42.4264  -45.126  20
127  0  587.566  209.38  6.70243  -24.525  37
127  1  327.875  71.0886  -42.4264  -46.107  20
127.1  0  588.236  206.829  6.70243  -25.506  37
127.1  1  323.632  66.3798  -42.4264  -47.088  20
127.2  0  588.906  204.181  6.70243  -26.487  37
127.2  1  319.39  61.5729  -42.4264  -48.069  20
127.3  0  589.576  201.434  6.70243  -27.468  37
127.3  1  315.147  56.6679  -42.4264  -49.05  20
127.4  0  590.247  198.589  6.70243  -28.449  37
127.4  1  310.905  51.6648  -42.4264  -50.031  20
127.5  0  590.917  195.646  6.70243  -29.43  37
127.5  1  306.662  46.5636  -42.4264  -51.012  20
127.6  0  591.587  192.605  6.70243  -30.411  37
127.6  1  302.419  41.3643  -42.4264  -51.993  20
127.7  0  592.257  189.466  6.70243  -31.392  37
127.7  1  298.177  36.0669  -42.4264  -52.974  20
127.8  0  592.928  186.228  6.70243  -32.373  37
127.8  1  293.934  30.6714  -42.4264  -53.955  20
127.9  0  593.598  182.893  6.70243  -33.354  37
127.9  1  289.691  25.1778  -42.4264  -54.936  20
128  0  594.268  179.459  6.70243  -34.335  37
128  1  285.449  19.5861  -42.4264  -55.917  20
128.1  0  594.938  175.928  6.70243  -35.316  37
128.1  1  281.206  13.8963  -42.4264  -56.898  20
128.2  0  595.609  172.298  6.70243  -36.297  37
128.2  1  276.963  8.10838  -42.4264  -57.879  20
128.3  0  596.279  168.57  6.70243  -37.278  37
128.3  1  272.721  2.22238  -42.4264  -58.86  20
128.4  0  596.949  164.744  6.70243  -38.259  37
128.4  1  268.478  -3.76172  -42.4264  59.841  20
128.5  0  597.619  160.82  6.70243  -39.24  37
128.5  1  264.235  2.12428  -42.4264  58.86  20
128.6  0  598.29  156.798  6.70243  -40.221  37
128.6  1  259.993  7.91218  -42.4264  57.879  20
128.7  0  598.96  152.678  6.70243  -41.202  37
128.7  1  255.75  13.602  -42.4264  56.898  20
128.8  0  599.63  148.46  6.70243  -42.183  37
128.8  1  251.508  19.1937  -42.4264  55.917  20
128.9  0  600.3  144.143  6.70243  -43.164  37
128.9  1  247.265  24.6873  -42.4264  54.936  20
129  0  600.97  139.729  6.70243  -44.145  37
129  1  243.022  30.0828  -42.4264  53.955  20
129.1  0  601.641  135.216  6.70243  -45.126  37
129.1  1  238.78  35.3802  -42.4264  52.974  20
129.2  0  602.311  130.606  6.70243  -46.107  37
129.2  1  234.537  40.5795  -42.4264  51.993  20
129.3  0  602.981  125.897  6.70243  -47.088  37
129.3  1  230.294  45.6807  -42.4264  51.012  20
129.4  0  603.651  121.09  6.70243  -48.069  37
129.4  1  226.052  50.6838  -42.4264  50.031  20
129.5  0  604.322  116.185  6.70243  -49.05  37
129.5  1  221.809  55.5888  -42.4264  49.05  20
129.6  0  604.992  111.182  6.70243  -50.031  37
129.6  1  217.566  60.3957  -42.4264  48.069  20
129.7  0  605.662  106.081  6.70243  -51.012  37
129.7  1  213.324  65.1045  -42.4264  47.088  20
129.8  0  606.332  100.881  6.70243  -51.993  37
129.8  1  209.081  69.7152  -42.4264  46.107  20
129.9  0  607.003  95.584  6.70243  -52.974  37
129.9  1  204.839  74.2278  -42.4264  45.126  20
130  0  607.673  90.1885  6.70243  -53.955  37
130  1  200.596  78.6423  -42.4264  44.145  20
130.1  0  608.343  84.6949  6.70243  -54.936  37
130.1  1  196.353  82.9587  -42.4264  43.164  20
130.2  0  609.013  79.1032  6.70243  -55.917  37
130.2  1  192.111  87.177  -42.4264  42.183  20
130.3  0  609.684  73.4134  6.70243  -56.898  37
130.3  1  187.868  91.2972  -42.4264  41.202  20
130.4  0  610.354  67.6255  6.70243  -57.879  37
130.4  1  183.625  95.3193  -42.4264  40.221  20
130.5  0  611.024  61.7395  6.70243  -58.86  37
130.5  1  179.383  99.2433  -42.4264  39.24  20
130.6  0  611.694  55.7554  6.70243  -59.841  37
130.6  1  175.14  103.069  -42.4264  38.259  20
130.7  0  612.365  49.6732  6.70243  -60.822  37
130.7  1  170.897  106.797  -42.4264  37.278  20
130.8  0  613.035  43.4929  6.70243  -61.803  37
130.8  1  166.655  110.427  -42.4264  36.297  20
130.9  0  613.705  37.2145  6.70243  -62.784  37
130.9  1  162.412  113.958  -42.4264  35.316  20
131  0  614.375  30.838  6.70243  -63.765  37
131  1  158.169  117.392  -42.4264  34.335  20
131.1  0  615.046  24.3634  6.70243  -64.746  37
131.1  1  153.927  120.727  -42.4264  33.354  20
131.2  0  615.716  17.7907  6.70243  -65.727  37
131.2  1  149.684  123.964  -42.4264  32.373  20
131.3  0  616.386  11.1199  6.70243  -66.708  37
131.3  1  145.442  127.104  -42.4264  31.392  20
131.4  0  617.056  4.35098  6.70243  -67.689  37
131.4  1  141.199  130.145  -42.4264  30.411  20
131.5  0  617.727  -2.51602  6.70243  68.67  37
131.5  1  136.956  133.088  -42.4264  29.43  20
131.6  0  618.397  4.25288  6.70243  67.689  37
131.6  1  132.714  135.933  -42.4264  28.449  20
131.7  0  619.067  10.9237  6.70243  66.708  37
131.7  1  128.471  138.679  -42.4264  27.468  20
131.8  0  619.737  17.4964  6.70243  65.727  37
131.8  1  124.228  141.328  -42.4264  26.487  20
131.9  0  620.408  23.971  6.70243  64.746  37
131.9  1  119.986  143.879  -42.4264  25.506  20
132  0  621.078  30.3475  6.70243  63.765  37
132  1  115.743  146.331  -42.4264  24.525  20
132.1  0  621.748  36.6259  6.70243  62.784  37
132.1  1  111.5  148.686  -42.4264  23.544  20
132.2  0  622.418  42.8062  6.70243  61.803  37
132.2  1  107.258  150.942  -42.4264  22.563  20
132.3  0  623.089  48.8884  6.70243  60.822  37
